Countries,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003
Romania,7.882173304461766,7.959155101902624,8.03586291720483,8.111821963580795,8.18638080474659,8.25894283700869,8.328657188659061,8.39446105521286,8.4553545592676,8.510372485395566,8.55877930583874,8.600050370412928,8.633852204210386,8.660026717953704,8.678561630852661,8.689632031902839,8.693696144684512,8.691449515910826,8.683856993946435,8.672171054884425,8.65791130273982,8.64267012355476,8.627987756644826,8.615047146968793,8.60449687707212,8.596522586956581,8.590990042957605,8.58768220122572,8.586444214151687,8.587082027582305,8.589299893221044,8.592699582964302,8.596805989193223,8.60118209887566
Rwanda,6.910494509296634,6.92724083310719,6.944117965682228,6.9612646431317255,6.978712549199566,6.996406658173046,7.014077302595791,7.031038383734758,7.046551141668529,7.059749510365758,7.069763933328774,7.075894325858496,7.077603512980002,7.074664328438137,7.067061385116258,7.0551003546683715,7.039125568563991,7.019599848985259,6.997230607433806,6.972959066475474,6.947935397656233,6.923638932623979,6.901462618585952,6.8828006825035395,6.869160690742188,6.86185287679564,6.860657706607814,6.865036894584441,6.874382609304551,6.8878134350623546,6.90438509472587,6.923140603761017,6.943176173807209,6.9637223954447
Samoa,7.883551626300125,7.897959118158505,7.912300318259978,7.926428583599738,7.940106327844505,7.953026983370699,7.964848884968816,7.97522308953346,7.983835802554632,7.990432577169563,7.99485999436273,7.9970395316968395,7.997138711271119,7.995285110754537,7.991650915682594,7.986365349614717,7.979528467012741,7.971343929706886,7.962200011727592,7.952623237209998,7.943317585241533,7.935239070305966,7.929296275510839,7.926272578856187,7.926718545363653,7.9310013499513765,7.939060495934406,7.950553842712957,7.96502175956008,7.981898498114806,8.000594027284375,8.020465598314155,8.040943306439555,8.061637207134138
Sao.Tome.and.Principe,6.96568532405264,7.002002706682583,7.038117103149367,7.073774575756849,7.108617382528884,7.141975953242199,7.172955380139169,7.2005302460941785,7.223487413436844,7.241046334051662,7.252837873305265,7.259306847737698,7.261513305114163,7.260528333637803,7.257446030698438,7.253171162681387,7.2482205347695245,7.242932248005008,7.2373764121854345,7.231383891394835,7.2248540884305505,7.217867412428671,7.210683324369711,7.203692917653638,7.19726487221249,7.191682528185769,7.18715934927306,7.183796179971457,7.181510890445851,7.1802177537987815,7.179796043768009,7.179987498513742,7.180510016651421,7.1811611592575355
Saudi.Arabia,10.00814719040908,10.04187984085365,10.074625600406792,10.104719769888066,10.130186015909846,10.149257883456842,10.160787274631778,10.164065908509995,10.15887927813472,10.145397591145723,10.124049205976752,10.09575000404711,10.061957494338246,10.02471849339509,9.986206914428855,9.948288993319244,9.912393662889631,9.879487252607486,9.850146001790398,9.824470695936318,9.802225395952831,9.782821247854953,9.765577337818167,9.749929101598847,9.735485764560034,9.72192761374198,9.709006931602964,9.696511254293583,9.684307977045554,9.672340097514056,9.66061099967921,9.649073035994725,9.637700636515637,9.626464520859825
Senegal,7.281279537492332,7.280833423326711,7.280460591326436,7.280242574025489,7.280273791796869,7.280490375004366,7.280716237886949,7.280770089626289,7.280666710804627,7.280443837715828,7.280097343160366,7.279671280205737,7.279145020395581,7.2783193732314295,7.277110540440535,7.275543396754839,7.273544626397687,7.2710802088824495,7.268145819471777,7.264800323870611,7.261248570651251,7.257743469696799,7.254567953827342,7.2519928486420024,7.2502370605275885,7.249370467905725,7.249363153106715,7.250044498039247,7.25113474023946,7.252365350735357,7.253470875925901,7.25432466563743,7.255065646034109,7.255789479718908
Sierra.Leone,7.199564799918181,7.202104752542881,7.204620501873322,7.207083953156208,7.209391705627117,7.211383019184447,7.212914950515967,7.213874387011699,7.214059513009016,7.213163686189694,7.210752821013277,7.2063507286855275,7.199460392247187,7.189600612791117,7.176396517791847,7.159499860685001,7.138596115711054,7.113595810087557,7.08454068418764,7.051748575661148,7.015665354613666,6.976826212526937,6.935905768778029,6.893584181308724,6.85032056044359,6.8063720618448444,6.761891553835647,6.717147054244621,6.6726741982444,6.628932562393452,6.586153643667715,6.544238770517235,6.502942794162473,6.461914910839524
Singapore,8.884951294509339,8.939431750158949,8.993777490532791,9.047793569769144,9.101282935253675,9.15414542371752,9.206404025554894,9.258054709411326,9.3090635987115,9.359321384649768,9.408700519484984,9.457145795957315,9.50476228823846,9.551719011549244,9.598184370085765,9.64438597380257,9.690626481481562,9.737068591998735,9.78363745941404,9.830099810276602,9.876121071649843,9.921306443304696,9.965262713814653,10.007579152644507,10.047805100270514,10.085589137845952,10.120726542414024,10.153195829582076,10.183158445220952,10.211019887845021,10.237185684164189,10.262087250978418,10.286287785796203,10.310222155923338
Solomon.Islands,7.549782557439665,7.571664552198274,7.593667605005183,7.615814194537375,7.637779347142691,7.658996124570256,7.678982513080441,7.697024320924325,7.712386558060651,7.724464792192703,7.732910213506225,7.737987415854031,7.740306149655403,7.740799564969623,7.7405341289515155,7.740313064679178,7.740760483221268,7.74230556950362,7.745072342237328,7.748895408381297,7.753171119515217,7.757114428909756,7.759784766732281,7.760111382866634,7.757193784136608,7.750321351756936,7.738968951966734,7.722965418941716,7.7025194391683955,7.678145563232154,7.65067682543745,7.621233426797142,7.590826818098107,7.560132172109646
Somalia,7.311505755780089,7.291321788715835,7.270922054694411,7.2499369087554095,7.228292530452959,7.205872956089154,7.18272167266935,7.158964631739968,7.134474683368845,7.109166618023252,7.083305755630471,7.0572264125465125,7.031144777792851,7.005157633092345,6.97951359604172,6.954467336711865,6.930075011745195,6.905951737196812,6.881606465211452,6.856535252622654,6.8303831868043074,6.802920451827408,6.774094553206081,6.744150236217498,6.71352076099021,6.682919120041352,6.652821913797675,6.623500925172991,6.595126760939309,6.56770603364223,6.541133270630176,6.515199011725227,6.489652192010796,6.464258952764195
South.Africa,8.77568984691075,8.78857274965317,8.801428139867046,8.814198737693665,8.826841445898786,8.83930487317301,8.851445941269485,8.863092879166777,8.874073784612897,8.884241906652914,8.89342903536093,8.901467787647297,8.908268404205295,8.913782986466762,8.918028873073235,8.921141763307554,8.92335457020965,8.924953278149326,8.926197813637128,8.927328309763578,8.928590248641932,8.930278902828393,8.932748087199608,8.936353254609676,8.941349696265547,8.947885382617766,8.95599775024946,8.965605691774,8.976559800358023,8.988660006292365,9.001636301208215,9.015188511269761,9.029050028754723,9.043020192859764
Spain,9.206547103829406,9.228565346036248,9.250418953851748,9.27180213214422,9.292395942673654,9.311985147306933,9.330524737248151,9.348076818839306,9.364825114503425,9.38105581828957,9.397116028496082,9.413360272648648,9.430145063741008,9.447765415322113,9.466429736959297,9.486247279554451,9.507214021195919,9.529210851869843,9.55202205794126,9.57540575328861,9.599151758116077,9.623132327688802,9.647326534708263,9.671814491653645,9.696731459019123,9.722169931554642,9.748168416369325,9.774709192923595,9.801706217342742,9.829026999190267,9.856527838500316,9.884088666512007,9.911648179114744,9.939197440539322
Sri.Lanka,7.127183217652019,7.166217261321142,7.205242820390945,7.244231993925918,7.283187820668239,7.322195829969882,7.361411092130718,7.400976893108463,7.440948067428504,7.4812356133829105,7.521692001990768,7.562116050372659,7.602315143490744,7.642180446241574,7.681719057629734,7.7209221829906065,7.759713369067932,7.7981293526171385,7.836309066928238,7.874395773940977,7.9124821906633755,7.950560901115588,7.988647030938612,8.026665671955879,8.064516317084639,8.102084491056035,8.139235148951965,8.17587194092627,8.211948797236985,8.24748419197664,8.282533918439698,8.317209752956842,8.351681236473594,8.38608836047759
St..Kitts...Nevis,8.217395809960522,8.251606128917999,8.28589083392827,8.320264883944033,8.354881426189596,8.390058766195617,8.42615016843048,8.463552209151196,8.502563454136482,8.543221756593809,8.58551435195432,8.629324570073473,8.674364232255803,8.720508642950735,8.767660054882068,8.815633996847396,8.864284430413248,8.913572951747675,8.963554225034237,9.01437540208124,9.0659893422566,9.118154328343037,9.170527700141337,9.222742957730805,9.274421987862718,9.325151393717324,9.374655608797749,9.422716609672525,9.469207385462814,9.514161111915918,9.557716629626416,9.600256940335955,9.642207048592423,9.683927782401312
St..Lucia,7.981824197323856,8.006757830340678,8.031653153331156,8.056644831104107,8.082069593962608,8.108377962087703,8.136090426724348,8.165728350645479,8.19755260217385,8.231849868109586,8.26869481453929,8.308147691473886,8.350044425504935,8.393926633598248,8.439055064196456,8.484532291390853,8.529371699951323,8.572543771744336,8.613203439756832,8.65061768051953,8.684272495142334,8.713898582054576,8.739445986933491,8.760994255156556,8.778839324959643,8.793460662575862,8.805331837899258,8.814956006931743,8.822795154022694,8.82919129853296,8.834507897797629,8.839134497804801,8.843450365338635,8.8476781650105
St.Vincent...Grenadines,7.810343303372415,7.828934874551475,7.84759714755523,7.866500883450971,7.886407719165389,7.908295776784712,7.933048582498111,7.961168421490677,7.992816852636958,8.027819522072697,8.066039562114373,8.107237530775953,8.150888005994851,8.196472736376826,8.243518761004875,8.291627110461425,8.340493500690123,8.389776225884829,8.439108002840305,8.488012537747808,8.535953079902471,8.582363636285098,8.626896492647587,8.669226758267591,8.709241397295319,8.747101326191734,8.783052818281272,8.817479949179686,8.850863754642026,8.883576041938944,8.915784267246455,8.947567341466828,8.97907796598461,9.010450362957926
Sudan,6.953877481146764,6.9586315412697015,6.963230571623804,6.967411244467653,6.970806514592883,6.973144279894312,6.974186348047704,6.973729598815436,6.971786785283634,6.968610333204762,6.964614835695807,6.960287173346619,6.956089144640395,6.952505807221733,6.950059848322699,6.949120277956338,6.949795270136005,6.952004495191198,6.955555089632073,6.960224078718759,6.965733876502824,6.971748494360621,6.97790470370443,6.9838886993589915,6.98945696393388,6.994442346549538,6.998758574778371,7.0024363574083175,7.00564201022352,7.00874131601353,7.012101484023021,7.015785177543405,7.019710719541533,7.02375224303236
Suriname,8.219835102473327,8.244939748746164,8.27005365791821,8.295184808526038,8.32021617520259,8.344796374568789,8.368303029626434,8.389991768915063,8.409097184598957,8.425022383584619,8.437441991468532,8.446266250726111,8.451421920387872,8.453016249571952,8.451257623977176,8.446470736354504,8.43903247872008,8.42964753829317,8.419178838888412,8.408361397499341,8.398155006776792,8.389719462777474,8.384346504824173,8.383579381954927,8.389073342705528,8.402096654432183,8.423003755329495,8.451012850589974,8.484927559836827,8.523423497093198,8.565170441041719,8.60938126390774,8.655022460803698,8.701335981220444
Swaziland,8.027468883333212,8.087821004139377,8.14791419331894,8.207167692056785,8.264796425758961,8.320066862609051,8.372404223788987,8.421450891923815,8.466975885045576,8.508901107588118,8.547338367156627,8.582644486715324,8.615347836446135,8.64603503196515,8.675246539139893,8.703362409796906,8.730601332740727,8.756943550001779,8.782261621189479,8.806467771584794,8.829516264567149,8.851492306741934,8.87267804705422,8.893441930721501,8.914123952978303,8.934991295137516,8.956245803764627,8.978023763387606,9.000383688781929,9.02328164953847,9.046539458436582,9.069984178945877,9.093451083073802,9.116869740464065
Sweden,9.66283548002057,9.677490236250454,9.692139169635443,9.70673414007735,9.721197962330242,9.735453921178348,9.749463573799368,9.763259886543135,9.776949325044221,9.790622090421891,9.804328471712118,9.818129890491555,9.832095999227302,9.846240882489258,9.860511647879312,9.87477413552225,9.888877073961199,9.9026815453374315,9.91608727871391,9.929077826795721,9.94174234550074,9.95430455202993,9.967097922464482,9.980480013550027,9.994757031650794,10.010070797760806,10.026447717856053,10.04384541438593,10.062136106385102,10.081111875839063,10.100528581065772,10.120171211503548,10.139913083122432,10.15968358907879
Switzerland,9.972165038555142,9.97991254497412,9.987619977793791,9.995276688707344,10.002954276338674,10.010851790226466,10.019293600072215,10.02847375832424,10.038423520720388,10.04906182467597,10.060222310272493,10.07171219941955,10.083407150360344,10.095241711622016,10.10713272495175,10.118954786511143,10.13056940274539,10.14185131530486,10.152689729221931,10.162972604733453,10.172611303581407,10.181592376768826,10.19002091348742,10.19805506066968,10.20586383173016,10.213589808834524,10.221353148691513,10.229233724786907,10.237247366044265,10.24535454175681,10.253509016144292,10.26164871722716,10.26975083844048,10.277827989416977
Syria,7.105813612968693,7.1511542377087025,7.1961586144523615,7.240204887328261,7.2827559964554665,7.323060021641727,7.360361437227774,7.394128931526475,7.4240783252723945,7.4497458578924105,7.470738133467911,7.486765151574188,7.497734587474017,7.503917050334996,7.505958482875365,7.504825971384927,7.501656709058254,7.497655499335004,7.493903460210816,7.49126354923166,7.490644961306552,7.492568659363989,7.497142789737192,7.504206679807837,7.513433353839333,7.524370328552573,7.536457918571413,7.549119794670088,7.561908793489027,7.574555052213943,7.587030524012354,7.599364756643618,7.611623087334627,7.623843878130176
Taiwan,8.005078012727711,8.072815617480027,8.140447601278902,8.20784256526772,8.274940153737278,8.341835784571922,8.408588609464033,8.475132677205725,8.541382235750442,8.607257966549568,8.672792304195886,8.738107761378286,8.803370477520346,8.86873382261835,8.934224228642437,8.999743937110736,9.06512517594029,9.130060442319362,9.194188395487968,9.257199826269279,9.318835287301727,9.37889865305724,9.437224540979093,9.493681466647818,9.548179841042439,9.600678328975722,9.651200263519222,9.699835858864637,9.746746357877818,9.792171893855354,9.836397698812672,9.879758906967567,9.922654228731462,9.9653804830233
Tanzania,6.378564464511922,6.371449373751268,6.364278722987977,6.356881957762657,6.3490897700938485,6.340715452733146,6.33153938860601,6.321399607215689,6.3103009913243024,6.298359192721937,6.285780188551949,6.272893273446693,6.260179587505263,6.248235136960954,6.237726088211523,6.229295830965663,6.223579334218412,6.221185765458924,6.222680639998891,6.228591320452579,6.239403894643437,6.255536880201444,6.277338104593234,6.305127664414992,6.339063147741928,6.379039504095464,6.4245092459424225,6.474435942751331,6.527214498404769,6.581679839295579,6.6370629541316095,6.692911252149653,6.748942549615865,6.8050002688568885
Thailand,7.437687663561313,7.484354338276316,7.531092458830946,7.5780667606317955,7.62539844427011,7.6731888185661115,7.721468749585689,7.770172239897182,7.819207368846279,7.868524111463378,7.918231690273465,7.968463483449127,8.019348137136062,8.071039204574987,8.123703061894304,8.17738299879593,8.231995098277956,8.287335724060473,8.343018687185898,8.398461567492122,8.452928364024595,8.505613871463188,8.555794605276624,8.60287197864226,8.646424190760566,8.686238227343043,8.722368104898827,8.755169448605294,8.785295659040921,8.813564001266188,8.840642840049295,8.867070057937976,8.893220647759453,8.919303484949156
Togo,7.255433041325906,7.238262973643955,7.220882696096023,7.203053463940596,7.184599944024777,7.165240073411451,7.144686933144348,7.1226309877987,7.098866867655193,7.073291380533625,7.04599780180704,7.017418394905701,6.988322141048901,6.9594515244312785,6.931508843626896,6.905010091897387,6.880484141083583,6.85829227631809,6.838514832749474,6.821006872572008,6.80553936229534,6.791892043984035,6.779855346697649,6.769219595357043,6.75961701514452,6.750514825542157,6.741442125609366,6.732053308314283,6.722095165066625,6.711417492720776,6.700097826554134,6.688352998754591,6.676432493013909,6.664526067640543
Tonga,6.8038073162497525,6.852641590977874,6.901838004030016,6.95200653714934,7.003908234024588,7.058141592216231,7.115231961572442,7.175565162977332,7.239411990822163,7.306831400055436,7.377419373019844,7.4501264315364315,7.523266792453524,7.595210608402454,7.664568264950628,7.729957991770258,7.790384825380447,7.845215424123299,7.894180608377696,7.937308325761841,7.974717878473794,8.006609011498558,8.033339011151885,8.055555202523077,8.073963509693472,8.089211754863662,8.101873391925167,8.112502742312214,8.121564234300129,8.129456902068387,8.13649477039853,8.142903204679106,8.148893886368842,8.154672733715055
Trinidad..Tobago,9.136309757425705,9.161782995172315,9.187138349668814,9.211943473502199,9.235699163987153,9.257776843305322,9.277463129112778,9.293948309724536,9.306452050470142,9.314255458519687,9.316922330792472,9.314282197723916,9.306597280836549,9.294649460835275,9.279762063637138,9.263474303374785,9.247414352532918,9.2331763369806,9.2220685331766,9.215128694287138,9.213125703613857,9.216488857816698,9.225402949141628,9.23984778149682,9.259726634414037,9.28474412214838,9.314533940908921,9.348716976005392,9.386834220237741,9.428267073879042,9.472166623696344,9.517617875389835,9.56402630729417,9.610956288935501
Tunisia,7.991917458185911,8.026163262193522,8.060173248945027,8.093626573460488,8.126396934562615,8.15836564699359,8.189448797446785,8.219587782831706,8.248795063375145,8.277083699683208,8.304478540944064,8.331005176640288,8.356786512465732,8.382009729029177,8.406811497522828,8.431326060603189,8.455643797517213,8.479918097810627,8.50428053935567,8.528897240608664,8.553938926688991,8.57951965247783,8.6057240044004,8.632599471829424,8.660193884328176,8.688514883064249,8.717547924667421,8.747198041146502,8.777338755029618,8.807831135218791,8.838532278075473,8.869338733079404,8.90018249280052,8.931038934178021
Turkey,8.046791895695222,8.067825815870014,8.088784648913041,8.109551803483704,8.13002340646159,8.150068800045354,8.169507100275018,8.188195828591288,8.206174168924495,8.22369491652181,8.241157833484616,8.258990152060896,8.277479375179748,8.296796116285565,8.316956050272493,8.337858758992073,8.359333092758945,8.381133822649765,8.403010640089141,8.424797153565258,8.446356201239574,8.467481643792755,8.488025416245696,8.507837378598449,8.526798687919559,8.54491629601138,8.56209873931648,8.578225401301081,8.593241952621467,8.607246752343142,8.620487612357476,8.633206769716919,8.64572218746206,8.658183589948814
Uganda,7.023715922508913,6.991248316546813,6.958634915661759,6.925581587413638,6.89182916706383,6.85725717641551,6.821884103852327,6.7859382905057295,6.749906931825287,6.714632090548431,6.681280861638848,6.650902601362802,6.624391851871216,6.602268631798565,6.584881970268133,6.572593880984502,6.565799045928345,6.564771149801406,6.5696510472274,6.580346993627413,6.596515663808525,6.617640371153108,6.643123736309584,6.672304773307603,6.704417276929534,6.738633194811231,6.774365262240769,6.811082952573752,6.848349311908917,6.885841073676712,6.923326355868906,6.960706627207799,6.997984889197064,7.03521381235985
United.Arab.Emirates,9.597181604335375,9.716733014705232,9.835255551214905,9.950647284093654,10.059219174309902,10.156481406590279,10.239187457837234,10.305386205419012,10.35423745901801,10.38589892831507,10.40101467264043,10.400885953234086,10.387704114506603,10.364373259360587,10.334103069044511,10.300091549152596,10.265484990224172,10.233196375643255,10.205253106891444,10.182967864888097,10.166881424866538,10.157074466934187,10.153555556499516,10.15622020805299,10.164867627936333,10.178953773989639,10.197738312285288,10.22038437847051,10.246064410703232,10.274069665404747,10.303727943460613,10.334379195022567,10.365551931792137,10.396937880702998
United.Kingdom,9.479130509131288,9.49731257685616,9.515443515722552,9.53343601263063,9.551195111351433,9.568749079084482,9.586180231247626,9.603561971863591,9.620993443009716,9.638574821463163,9.656447781097052,9.674819820103146,9.693874000863827,9.713697467352967,9.734266784299777,9.755484771039981,9.777185195377148,9.799160628905131,9.821203725690852,9.843159489093361,9.864999581304684,9.886819247085583,9.908793002931251,9.931076951442094,9.95375557744431,9.976839565610506,10.000307529211543,10.02410820710759,10.048164616131812,10.072389109411695,10.096701390157403,10.121033807551301,10.145359951596863,10.169680751651084
United.States,9.782293208391264,9.803329978047575,9.824325883451452,9.845209035449049,9.86593718118358,9.886560777521789,9.90712976162113,9.927615124877066,9.947971751617175,9.968180476491328,9.988306568479937,10.00849748774995,10.028890384742391,10.049596901556457,10.070588358740592,10.091738769751972,10.112926625798188,10.13405897095749,10.155077631848888,10.17596301431854,10.196755139284996,10.217561469961863,10.238522634928424,10.259724776441848,10.281206320451895,10.302951129512353,10.324914515194296,10.347006963666214,10.369109446091404,10.391109711497906,10.412929804574627,10.43455809826399,10.456062589404139,10.477522118508018
Uruguay,8.733575913813922,8.751718571647862,8.769907138738,8.788202628089294,8.806544580480454,8.824755542430026,8.84255486533797,8.859645032354521,8.875756955987107,8.89063341921675,8.9041261382203,8.91634894793913,8.927768240184411,8.939195390060073,8.9514922310776,8.965295659863319,8.980916336903103,8.998312241274622,9.017281351022287,9.037642260003496,9.059149208325683,9.08143935628141,9.103957571183395,9.125998630205766,9.146886224186453,9.165999375626802,9.182892822915704,9.197196984392669,9.208701994436433,9.217437019757536,9.223756781375888,9.228239889161944,9.231609825732388,9.234615406628093
Vanuatu,7.552342948494859,7.5878171000680625,7.6231735987738904,7.658075270821545,7.691870217544438,7.723816977639032,7.753665863900382,7.78138263305408,7.807045714903859,7.830676202952757,7.852499481738359,7.872891157704921,7.891944859650789,7.909450315243587,7.925026728208276,7.938616755631727,7.9505050376952004,7.961103267354749,7.970954675390223,7.980392695562837,7.989519771325087,7.998201854071298,8.006064200628463,8.012703389140068,8.017806057477445,8.021162653604593,8.022628447987405,8.022154822337232,8.019707147081082,8.015385946594089,8.009554073372255,8.002643004410226,7.995264582754226,7.987824376388932
Venezuela,8.955233438921319,8.96940632804095,8.983583158420867,8.99750231609432,9.010621376363936,9.022260167754396,9.031776944023235,9.03862084340337,9.042458984747949,9.043258558666485,9.041263889868866,9.036937430189674,9.030848998961163,9.023645586369698,9.015968467621942,9.008299897221027,9.000959047218322,8.99405650859924,8.987585827321716,8.981468163788941,8.975655364676577,8.969874302610432,8.963713901236819,8.95682601427672,8.949028426598867,8.94025173628266,8.930421002836901,8.919512780297342,8.907486472256288,8.894412906940804,8.880464512990264,8.86577976916317,8.850542920989062,8.835069789896602
Zambia,7.101003626976673,7.112400330308501,7.123656955625088,7.134452722593205,7.144478397171311,7.153477232092676,7.161030639177282,7.166655777865395,7.170103850728228,7.171177207992862,7.16970853119882,7.165564479714122,7.1585918041700065,7.148703048844523,7.135830964274651,7.120114314572723,7.101857207074359,7.081356176987548,7.058736285419738,7.03413357612393,7.007753991413416,6.98006362425347,6.951555017024234,6.922890291137366,6.894790017797588,6.868046776712832,6.843319272252655,6.820901921004269,6.800806194584783,6.782868655699339,6.7667342048751244,6.751911670418831,6.737901745066728,6.724211617505975
Zimbabwe,8.049367942100481,8.05516766295536,8.060757987170934,8.065905966816478,8.070439672206495,8.07428110775839,8.077606866017236,8.080726383752909,8.083924371133563,8.087126769881648,8.090002406301046,8.092154695474317,8.093160049270598,8.092939862510821,8.091664149663226,8.089878551168685,8.087988953276326,8.08624527120843,8.084660764648552,8.082871240385495,8.08034058527558,8.076661113079961,8.071588213902276,8.065307333965489,8.057967941735773,8.049631985201287,8.0403618506725,8.03001021454166,8.018410784049738,8.005448423794517,7.9910819488360545,7.975449927323233,7.958933805526361,7.942059725255077
